pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
344,14,60,1,13,
344,14,63,1,36,
344,14,93,1,1,3
344,14,100,1,1,1
344,14,106,1,1,2
344,14,120,1,25,
344,14,153,1,61,
344,14,189,1,7,
344,14,201,1,47,
344,14,229,1,1,4
344,14,229,1,4,
344,14,246,1,21,
344,14,317,1,10,
344,14,322,1,31,
344,14,326,1,28,
344,14,377,1,54,
344,14,379,1,17,
344,14,414,1,40,
344,14,470,1,34,1
344,14,471,1,34,2
345,14,51,1,8,
345,14,109,1,22,
345,14,132,1,1,2
345,14,133,1,29,
345,14,246,1,43,
345,14,254,1,57,1
345,14,255,1,57,2
345,14,256,1,57,3
345,14,275,1,15,
345,14,310,1,1,1
345,14,378,1,64,
345,14,380,1,36,
345,14,412,1,50,
346,14,51,1,1,3
346,14,51,1,8,
346,14,109,1,22,
346,14,132,1,1,2
346,14,133,1,29,
346,14,246,1,36,
346,14,254,1,66,1
346,14,255,1,66,2
346,14,256,1,66,3
346,14,275,1,1,4
346,14,275,1,15,
346,14,310,1,1,1
346,14,378,1,76,
346,14,380,1,46,
346,14,412,1,56,
347,14,55,1,13,
347,14,106,1,1,2
347,14,163,1,43,
347,14,182,1,25,
347,14,210,1,37,
347,14,232,1,19,
347,14,246,1,31,
347,14,300,1,7,
347,14,306,1,55,
347,14,350,1,49,
347,14,404,1,61,
348,14,55,1,1,4
348,14,55,1,13,
348,14,106,1,1,2
348,14,163,1,46,
348,14,182,1,25,
348,14,210,1,37,
348,14,232,1,19,
348,14,246,1,31,
348,14,300,1,1,3
348,14,300,1,7,
348,14,306,1,67,
348,14,350,1,55,
348,14,404,1,73,
349,14,33,1,15,
349,14,150,1,1,
349,14,175,1,30,
350,14,35,1,1,2
350,14,55,1,1,1
350,14,56,1,37,
350,14,105,1,21,
350,14,213,1,41,
350,14,219,1,45,
350,14,239,1,17,
350,14,240,1,33,
350,14,287,1,9,
350,14,346,1,5,
350,14,352,1,13,
350,14,392,1,49,
350,14,401,1,29,
350,14,445,1,25,
351,14,29,1,15,
351,14,33,1,1,
351,14,52,1,10,2
351,14,55,1,10,1
351,14,56,1,40,1
351,14,59,1,40,3
351,14,126,1,40,2
351,14,181,1,10,3
351,14,240,1,20,1
351,14,241,1,20,2
351,14,258,1,20,3
351,14,311,1,30,
352,14,20,1,4,
352,14,39,1,1,2
352,14,60,1,18,
352,14,103,1,32,
352,14,122,1,1,4
352,14,154,1,10,
352,14,163,1,27,
352,14,164,1,37,
352,14,168,1,1,1
352,14,185,1,7,
352,14,246,1,55,
352,14,310,1,1,3
352,14,364,1,14,
352,14,389,1,43,
352,14,421,1,49,
352,14,425,1,22,
352,14,485,1,58,
353,14,101,1,7,
353,14,103,1,4,
353,14,174,1,19,
353,14,180,1,10,
353,14,185,1,22,
353,14,247,1,30,
353,14,261,1,13,
353,14,271,1,50,
353,14,282,1,1,
353,14,288,1,46,
353,14,289,1,42,
353,14,373,1,38,
353,14,389,1,34,
353,14,425,1,16,
353,14,506,1,26,
354,14,101,1,1,3
354,14,101,1,7,
354,14,103,1,1,2
354,14,103,1,4,
354,14,174,1,1,4
354,14,174,1,19,
354,14,180,1,10,
354,14,185,1,22,
354,14,247,1,30,
354,14,261,1,13,
354,14,271,1,58,
354,14,282,1,1,1
354,14,288,1,52,
354,14,289,1,46,
354,14,373,1,40,
354,14,389,1,34,
354,14,425,1,16,
354,14,506,1,26,
355,14,43,1,1,1
355,14,50,1,6,
355,14,101,1,1,2
355,14,109,1,17,
355,14,174,1,30,
355,14,193,1,9,
355,14,212,1,41,
355,14,228,1,25,
355,14,248,1,49,
355,14,261,1,33,
355,14,310,1,14,
355,14,371,1,46,
355,14,425,1,22,
355,14,506,1,38,
356,14,7,1,1,1
356,14,8,1,1,2
356,14,9,1,1,3
356,14,20,1,1,5
356,14,43,1,1,6
356,14,50,1,1,8
356,14,50,1,6,
356,14,101,1,1,7
356,14,109,1,17,
356,14,174,1,30,
356,14,193,1,9,
356,14,212,1,49,
356,14,228,1,25,
356,14,248,1,61,
356,14,261,1,33,
356,14,310,1,14,
356,14,325,1,37,
356,14,356,1,1,4
356,14,371,1,58,
356,14,425,1,22,
356,14,506,1,42,
357,14,16,1,1,2
357,14,18,1,27,
357,14,23,1,17,
357,14,34,1,37,
357,14,43,1,1,1
357,14,74,1,7,
357,14,75,1,11,
357,14,76,1,61,
357,14,230,1,21,
357,14,235,1,41,
357,14,345,1,31,
357,14,363,1,67,
357,14,403,1,51,
357,14,437,1,71,
357,14,516,1,57,
357,14,536,1,47,
358,14,35,1,1,
358,14,36,1,22,
358,14,38,1,33,
358,14,45,1,6,
358,14,93,1,14,
358,14,149,1,30,
358,14,215,1,38,
358,14,219,1,41,
358,14,253,1,17,
358,14,281,1,25,
358,14,310,1,9,
358,14,326,1,46,
358,14,361,1,57,
358,14,485,1,54,
358,14,505,1,49,
359,14,13,1,57,
359,14,14,1,33,
359,14,43,1,4,
359,14,44,1,20,
359,14,98,1,9,
359,14,104,1,25,
359,14,163,1,28,
359,14,195,1,65,
359,14,197,1,44,
359,14,228,1,12,
359,14,248,1,36,
359,14,269,1,17,
359,14,364,1,1,2
359,14,382,1,60,
359,14,389,1,52,
359,14,400,1,41,
359,14,427,1,49,
360,14,68,1,15,1
360,14,150,1,1,1
360,14,194,1,15,4
360,14,204,1,1,2
360,14,219,1,15,3
360,14,227,1,1,3
360,14,243,1,15,2
361,14,29,1,19,
361,14,43,1,1,2
361,14,44,1,10,
361,14,59,1,46,
361,14,104,1,4,
361,14,181,1,1,1
361,14,182,1,22,
361,14,196,1,13,
361,14,242,1,31,
361,14,258,1,40,
361,14,420,1,37,
361,14,423,1,28,
362,14,29,1,19,
362,14,43,1,1,2
362,14,44,1,1,4
362,14,44,1,10,
362,14,58,1,37,
362,14,59,1,51,
362,14,104,1,1,3
362,14,104,1,4,
362,14,181,1,1,1
362,14,182,1,22,
362,14,196,1,13,
362,14,242,1,31,
362,14,258,1,40,
362,14,329,1,59,
362,14,423,1,28,
363,14,34,1,19,
363,14,45,1,1,3
363,14,55,1,1,4
363,14,59,1,43,
363,14,62,1,25,
363,14,111,1,1,1
363,14,156,1,37,1
363,14,173,1,37,2
363,14,181,1,1,2
363,14,227,1,7,
363,14,258,1,31,
363,14,301,1,13,
363,14,329,1,49,
364,14,34,1,19,
364,14,45,1,1,2
364,14,55,1,1,3
364,14,59,1,47,
364,14,62,1,25,
364,14,156,1,39,1
364,14,173,1,39,2
364,14,181,1,1,1
364,14,207,1,32,
364,14,227,1,1,4
364,14,227,1,7,
364,14,258,1,31,
364,14,301,1,13,
364,14,329,1,55,
365,14,34,1,19,
365,14,45,1,1,3
365,14,55,1,1,4
365,14,59,1,52,
365,14,62,1,25,
365,14,156,1,39,1
365,14,173,1,39,2
365,14,181,1,1,2
365,14,207,1,32,
365,14,227,1,1,5
365,14,227,1,7,
365,14,242,1,1,1
365,14,258,1,31,
365,14,301,1,13,
365,14,329,1,65,
365,14,423,1,44,
366,14,55,1,1,2
366,14,128,1,1,1
366,14,250,1,1,3
366,14,334,1,1,4
366,14,504,1,51,
367,14,44,1,6,
367,14,56,1,51,
367,14,103,1,10,
367,14,184,1,19,
367,14,226,1,33,
367,14,242,1,42,
367,14,250,1,1,
367,14,291,1,37,
367,14,352,1,15,
367,14,362,1,28,
367,14,401,1,46,
367,14,423,1,24,
368,14,56,1,51,
368,14,93,1,6,
368,14,94,1,42,
368,14,97,1,10,
368,14,133,1,19,
368,14,226,1,33,
368,14,250,1,1,
368,14,291,1,37,
368,14,352,1,15,
368,14,392,1,24,
368,14,401,1,46,
368,14,445,1,28,
369,14,33,1,1,1
369,14,36,1,29,
369,14,38,1,50,
369,14,55,1,8,
369,14,56,1,71,
369,14,106,1,1,2
369,14,156,1,64,
369,14,246,1,43,
369,14,281,1,22,
369,14,291,1,57,
369,14,300,1,36,
369,14,317,1,15,
369,14,457,1,78,
370,14,33,1,1,
370,14,36,1,14,
370,14,55,1,7,
370,14,56,1,40,
370,14,97,1,9,
370,14,175,1,31,
370,14,186,1,37,
370,14,204,1,4,
370,14,213,1,27,
370,14,219,1,55,
370,14,352,1,22,
370,14,381,1,17,
370,14,392,1,46,
370,14,445,1,51,
371,14,29,1,16,
371,14,38,1,55,
371,14,43,1,10,
371,14,44,1,5,
371,14,52,1,25,
371,14,99,1,1,
371,14,116,1,20,
371,14,184,1,40,
371,14,225,1,31,
371,14,242,1,46,
371,14,337,1,50,
371,14,428,1,35,
372,14,29,1,1,4
372,14,29,1,16,
372,14,38,1,61,
372,14,43,1,1,3
372,14,43,1,10,
372,14,44,1,1,2
372,14,44,1,5,
372,14,52,1,25,
372,14,99,1,1,1
372,14,116,1,20,
372,14,182,1,30,
372,14,184,1,43,
372,14,225,1,32,
372,14,242,1,50,
372,14,337,1,55,
372,14,428,1,37,
373,14,19,1,50,
373,14,29,1,1,6
373,14,29,1,16,
373,14,38,1,70,
373,14,43,1,1,5
373,14,43,1,10,
373,14,44,1,1,4
373,14,44,1,5,
373,14,52,1,25,
373,14,99,1,1,3
373,14,116,1,20,
373,14,182,1,30,
373,14,184,1,43,
373,14,225,1,32,
373,14,242,1,53,
373,14,337,1,61,
373,14,422,1,1,2
373,14,424,1,1,1
373,14,428,1,37,
373,14,525,1,80,
374,14,36,1,1,
375,14,36,1,1,2
375,14,63,1,50,
375,14,93,1,1,4
375,14,93,1,20,1
375,14,94,1,41,
375,14,97,1,38,
375,14,184,1,35,
375,14,228,1,23,
375,14,232,1,1,3
375,14,232,1,20,2
375,14,309,1,44,
375,14,334,1,47,
375,14,357,1,26,
375,14,393,1,1,1
375,14,418,1,32,
375,14,428,1,29,
376,14,36,1,1,2
376,14,63,1,62,
376,14,93,1,1,4
376,14,93,1,20,1
376,14,94,1,41,
376,14,97,1,38,
376,14,184,1,35,
376,14,228,1,23,
376,14,232,1,1,3
376,14,232,1,20,2
376,14,309,1,44,
376,14,334,1,53,
376,14,357,1,26,
376,14,359,1,45,
376,14,393,1,1,1
376,14,418,1,32,
376,14,428,1,29,
377,14,23,1,1,2
377,14,63,1,89,
377,14,88,1,9,
377,14,153,1,1,1
377,14,174,1,17,
377,14,192,1,65,
377,14,199,1,57,
377,14,246,1,33,
377,14,276,1,25,
377,14,334,1,41,
377,14,359,1,81,
377,14,444,1,73,
377,14,451,1,49,
378,14,23,1,1,2
378,14,58,1,73,
378,14,63,1,89,
378,14,133,1,41,
378,14,153,1,1,1
378,14,174,1,17,
378,14,192,1,65,
378,14,196,1,9,
378,14,199,1,57,
378,14,246,1,33,
378,14,276,1,25,
378,14,359,1,81,
378,14,451,1,49,
379,14,23,1,1,2
379,14,63,1,89,
379,14,133,1,41,2
379,14,153,1,1,1
379,14,174,1,17,
379,14,192,1,65,
379,14,199,1,57,
379,14,232,1,9,
379,14,246,1,33,
379,14,276,1,25,
379,14,334,1,41,1
379,14,359,1,81,
379,14,430,1,73,2
379,14,442,1,73,1
379,14,451,1,49,
380,14,94,1,60,
380,14,105,1,45,
380,14,149,1,1,
380,14,204,1,55,
380,14,219,1,15,
380,14,225,1,20,
380,14,270,1,10,
380,14,273,1,5,
380,14,287,1,30,
380,14,296,1,35,
380,14,346,1,25,
380,14,361,1,85,
380,14,375,1,50,
380,14,406,1,80,
380,14,428,1,40,
380,14,470,1,75,
380,14,505,1,65,
380,14,513,1,70,
381,14,94,1,60,
381,14,105,1,45,
381,14,149,1,1,
381,14,182,1,25,
381,14,219,1,15,
381,14,225,1,20,
381,14,262,1,85,
381,14,270,1,10,
381,14,287,1,30,
381,14,295,1,35,
381,14,349,1,55,
381,14,375,1,50,
381,14,377,1,5,
381,14,406,1,80,
381,14,428,1,40,
381,14,471,1,75,
381,14,477,1,70,
381,14,505,1,65,
382,14,34,1,15,
382,14,38,1,80,
382,14,56,1,90,
382,14,58,1,35,
382,14,184,1,5,
382,14,246,1,45,
382,14,323,1,50,
382,14,329,1,75,
382,14,330,1,20,
382,14,347,1,60,
382,14,352,1,1,
382,14,392,1,30,
382,14,401,1,65,
383,14,76,1,80,
383,14,89,1,35,
383,14,90,1,75,
383,14,126,1,90,
383,14,156,1,30,
383,14,184,1,5,
383,14,246,1,45,
383,14,284,1,50,
383,14,339,1,60,
383,14,341,1,1,
383,14,359,1,20,
383,14,414,1,65,
383,14,436,1,15,
384,14,19,1,65,
384,14,63,1,80,
384,14,156,1,30,
384,14,184,1,5,
384,14,200,1,50,
384,14,239,1,1,
384,14,242,1,15,
384,14,245,1,75,
384,14,246,1,45,
384,14,304,1,20,
384,14,349,1,60,
384,14,403,1,35,
384,14,406,1,90,
385,14,38,1,40,
385,14,93,1,1,2
385,14,94,1,20,
385,14,129,1,10,
385,14,156,1,5,
385,14,156,1,30,
385,14,248,1,55,
385,14,270,1,15,
385,14,273,1,1,1
385,14,287,1,25,
385,14,322,1,60,
385,14,353,1,70,
385,14,356,1,45,
385,14,361,1,50,
385,14,387,1,65,
385,14,428,1,35,
386,14,35,1,1,2
386,14,43,1,1,1
386,14,63,1,97,
386,14,94,1,41,
386,14,100,1,17,
386,14,101,1,9,
386,14,105,1,81,
386,14,228,1,33,
386,14,282,1,25,
386,14,289,1,49,
386,14,322,1,73,
386,14,354,1,89,
386,14,375,1,57,
386,14,428,1,65,
387,14,33,1,1,
387,14,44,1,21,
387,14,71,1,9,
387,14,72,1,25,
387,14,73,1,29,
387,14,75,1,13,
387,14,110,1,5,
387,14,174,1,17,
387,14,202,1,41,
387,14,235,1,33,
387,14,242,1,37,
387,14,437,1,45,
388,14,33,1,1,1
388,14,44,1,22,
388,14,71,1,9,
388,14,72,1,27,
388,14,73,1,32,
388,14,75,1,13,
388,14,110,1,1,2
388,14,110,1,5,
388,14,174,1,17,
388,14,202,1,47,
388,14,235,1,37,
388,14,242,1,42,
388,14,437,1,52,
389,14,33,1,1,2
389,14,44,1,22,
389,14,71,1,1,4
389,14,71,1,9,
389,14,72,1,27,
389,14,73,1,33,
389,14,75,1,1,5
389,14,75,1,13,
389,14,89,1,32,
389,14,110,1,1,3
389,14,110,1,5,
389,14,174,1,17,
389,14,202,1,51,
389,14,235,1,39,
389,14,242,1,45,
389,14,437,1,57,
389,14,452,1,1,1
390,14,43,1,1,2
390,14,52,1,7,
390,14,53,1,47,
390,14,83,1,33,
390,14,154,1,15,
390,14,172,1,17,
390,14,259,1,25,
390,14,263,1,31,
390,14,269,1,9,
390,14,303,1,41,
390,14,417,1,23,
390,14,512,1,39,
391,14,43,1,1,2
391,14,52,1,1,3
391,14,52,1,7,
391,14,83,1,39,
391,14,154,1,16,
391,14,172,1,19,
391,14,183,1,14,
391,14,259,1,29,
391,14,269,1,9,
391,14,303,1,49,
391,14,364,1,26,
391,14,370,1,36,
391,14,394,1,56,
391,14,512,1,46,
392,14,43,1,1,2
392,14,52,1,1,3
392,14,52,1,7,
392,14,83,1,42,
392,14,154,1,16,
392,14,172,1,19,
392,14,183,1,14,
392,14,269,1,1,4
392,14,269,1,9,
392,14,347,1,58,
392,14,364,1,26,
392,14,370,1,36,
392,14,386,1,29,
392,14,394,1,68,
392,14,512,1,52,
393,14,1,1,1,
393,14,31,1,25,
393,14,45,1,4,
393,14,54,1,36,
393,14,56,1,43,
393,14,61,1,18,
393,14,64,1,15,
393,14,65,1,39,
393,14,117,1,22,
393,14,145,1,8,
393,14,250,1,32,
393,14,346,1,11,
393,14,362,1,29,
394,14,31,1,28,
394,14,33,1,1,1
394,14,45,1,1,2
394,14,45,1,4,
394,14,54,1,42,
394,14,56,1,51,
394,14,61,1,19,
394,14,64,1,15,
394,14,65,1,46,
394,14,117,1,24,
394,14,145,1,8,
394,14,232,1,16,
394,14,250,1,37,
394,14,346,1,11,
394,14,362,1,33,
395,14,14,1,11,
395,14,31,1,28,
395,14,33,1,1,1
395,14,45,1,1,2
395,14,45,1,4,
395,14,54,1,46,
395,14,56,1,59,
395,14,61,1,19,
395,14,64,1,15,
395,14,65,1,52,
395,14,145,1,1,3
395,14,145,1,8,
395,14,207,1,24,
395,14,232,1,16,
395,14,250,1,39,
395,14,362,1,33,
395,14,453,1,36,
396,14,17,1,9,
396,14,18,1,21,
396,14,33,1,1,1
396,14,36,1,29,
396,14,45,1,1,2
396,14,97,1,33,
396,14,98,1,5,
396,14,104,1,13,
396,14,283,1,17,
396,14,332,1,25,
396,14,413,1,37,
396,14,515,1,41,
397,14,17,1,9,
397,14,18,1,23,
397,14,33,1,1,1
397,14,36,1,33,
397,14,45,1,1,2
397,14,97,1,38,
397,14,98,1,1,3
397,14,98,1,5,
397,14,104,1,13,
397,14,283,1,18,
397,14,332,1,28,
397,14,413,1,43,
397,14,515,1,48,
398,14,17,1,1,4
398,14,17,1,9,
398,14,18,1,23,
398,14,33,1,1,1
398,14,36,1,33,
398,14,45,1,1,2
398,14,97,1,41,
398,14,98,1,1,3
398,14,98,1,5,
398,14,104,1,13,
398,14,283,1,18,
398,14,332,1,28,
398,14,370,1,34,
398,14,413,1,49,
398,14,515,1,57,
399,14,29,1,17,
399,14,33,1,1,
399,14,36,1,33,
399,14,45,1,5,
399,14,111,1,9,
399,14,133,1,29,
399,14,158,1,21,
399,14,162,1,37,
399,14,174,1,45,
399,14,205,1,13,
399,14,276,1,41,
399,14,281,1,25,
400,14,29,1,18,
400,14,33,1,1,1
400,14,36,1,38,
400,14,45,1,1,2
400,14,45,1,5,
400,14,55,1,15,
400,14,111,1,9,
400,14,133,1,33,
400,14,158,1,23,
400,14,162,1,43,
400,14,174,1,53,
400,14,205,1,13,
400,14,276,1,48,
400,14,281,1,28,
401,14,45,1,1,1
401,14,117,1,1,2
401,14,450,1,16,
401,14,522,1,6,
402,14,45,1,1,1
402,14,47,1,18,
402,14,103,1,34,
402,14,116,1,22,
402,14,117,1,1,2
402,14,141,1,14,
402,14,163,1,26,
402,14,195,1,50,
402,14,210,1,10,
402,14,269,1,38,
402,14,400,1,42,
402,14,404,1,30,
402,14,405,1,46,
403,14,33,1,1,
403,14,43,1,5,
403,14,44,1,17,
403,14,46,1,21,
403,14,184,1,37,
403,14,207,1,25,
403,14,209,1,13,
403,14,242,1,33,
403,14,268,1,9,
403,14,422,1,29,
403,14,435,1,41,
403,14,528,1,45,
404,14,33,1,1,1
404,14,43,1,1,2
404,14,43,1,5,
404,14,44,1,18,
404,14,46,1,23,
404,14,184,1,43,
404,14,207,1,28,
404,14,209,1,13,
404,14,242,1,38,
404,14,268,1,9,
404,14,422,1,33,
404,14,435,1,48,
404,14,528,1,53,
405,14,33,1,1,1
405,14,43,1,1,2
405,14,43,1,5,
405,14,44,1,18,
405,14,46,1,23,
405,14,184,1,49,
405,14,207,1,28,
405,14,209,1,13,
405,14,242,1,42,
405,14,268,1,1,3
405,14,268,1,9,
405,14,422,1,35,
405,14,435,1,56,
405,14,528,1,63,
406,14,71,1,1,
406,14,72,1,13,
406,14,74,1,4,
406,14,78,1,10,
406,14,346,1,7,
406,14,388,1,16,
407,14,40,1,1,2
407,14,72,1,1,3
407,14,230,1,1,5
407,14,311,1,1,1
407,14,345,1,1,4
408,14,29,1,1,1
408,14,36,1,15,
408,14,43,1,1,2
408,14,103,1,42,
408,14,116,1,6,
408,14,184,1,19,
408,14,228,1,10,
408,14,246,1,33,
408,14,372,1,24,
408,14,428,1,37,
408,14,457,1,46,
408,14,498,1,28,
409,14,29,1,1,1
409,14,36,1,15,
409,14,43,1,1,2
409,14,103,1,51,
409,14,116,1,6,
409,14,184,1,19,
409,14,228,1,10,
409,14,246,1,36,
409,14,283,1,30,
409,14,372,1,24,
409,14,428,1,43,
409,14,457,1,58,
409,14,498,1,28,
410,14,33,1,1,1
410,14,36,1,15,
410,14,182,1,1,2
410,14,203,1,33,
410,14,207,1,24,
410,14,246,1,28,
410,14,269,1,6,
410,14,319,1,10,
410,14,334,1,19,
410,14,368,1,37,
410,14,442,1,42,
410,14,484,1,46,
411,14,33,1,1,1
411,14,36,1,15,
411,14,182,1,1,2
411,14,203,1,36,
411,14,207,1,24,
411,14,246,1,28,
411,14,269,1,1,3
411,14,269,1,6,
411,14,319,1,1,4
411,14,319,1,10,
411,14,334,1,19,
411,14,335,1,30,
411,14,368,1,43,
411,14,442,1,51,
411,14,484,1,58,
412,14,33,1,10,
412,14,182,1,1,
412,14,237,1,20,
412,14,450,1,15,
413,14,33,1,1,
413,14,60,1,32,
413,14,74,1,29,
413,14,75,1,26,
413,14,93,1,23,
413,14,94,1,44,
413,14,175,1,38,
413,14,182,1,10,
413,14,213,1,41,
413,14,237,1,20,
413,14,437,1,47,
413,14,445,1,35,
413,14,450,1,15,
414,14,16,1,26,
414,14,33,1,1,
414,14,60,1,32,
414,14,77,1,29,
414,14,93,1,23,
414,14,94,1,44,
414,14,182,1,10,
414,14,237,1,20,
414,14,293,1,35,
414,14,318,1,38,
414,14,403,1,41,
414,14,405,1,47,
414,14,450,1,15,
414,14,483,1,50,
415,14,16,1,1,2
415,14,230,1,1,1
415,14,405,1,29,
415,14,450,1,13,
416,14,16,1,1,2
416,14,40,1,1,3
416,14,92,1,33,
416,14,109,1,1,4
416,14,154,1,13,
416,14,163,1,21,
416,14,194,1,53,
416,14,207,1,49,
416,14,210,1,5,
416,14,228,1,9,
416,14,230,1,1,1
416,14,403,1,37,
416,14,408,1,25,
416,14,445,1,41,
416,14,454,1,45,
416,14,455,1,17,
416,14,456,1,29,
417,14,45,1,1,1
417,14,86,1,33,
417,14,98,1,5,
417,14,117,1,1,2
417,14,129,1,21,
417,14,158,1,49,
417,14,162,1,37,
417,14,186,1,29,
417,14,203,1,17,
417,14,204,1,9,
417,14,209,1,13,
417,14,387,1,45,
417,14,435,1,41,
417,14,486,1,25,
418,14,13,1,35,
418,14,45,1,4,
418,14,49,1,1,
418,14,55,1,15,
418,14,56,1,45,
418,14,97,1,41,
418,14,98,1,11,
418,14,129,1,21,
418,14,228,1,18,
418,14,250,1,31,
418,14,346,1,7,
418,14,401,1,38,
418,14,453,1,24,
418,14,458,1,27,
419,14,13,1,41,
419,14,45,1,1,4
419,14,45,1,4,
419,14,49,1,1,3
419,14,55,1,15,
419,14,56,1,57,
419,14,97,1,51,
419,14,98,1,1,6
419,14,98,1,11,
419,14,129,1,21,
419,14,228,1,18,
419,14,242,1,1,2
419,14,250,1,35,
419,14,346,1,1,5
419,14,346,1,7,
419,14,401,1,46,
419,14,423,1,1,1
419,14,453,1,24,
419,14,458,1,29,
420,14,33,1,1,2
420,14,36,1,31,
420,14,73,1,10,
420,14,74,1,7,
420,14,76,1,37,
420,14,234,1,1,1
420,14,241,1,22,
420,14,270,1,13,
420,14,345,1,19,
420,14,381,1,40,
420,14,388,1,28,
421,14,33,1,1,2
421,14,36,1,35,
421,14,73,1,10,
421,14,74,1,1,3
421,14,74,1,7,
421,14,76,1,43,
421,14,80,1,25,
421,14,234,1,1,1
421,14,241,1,22,
421,14,270,1,13,
421,14,345,1,19,
421,14,381,1,48,
421,14,388,1,30,
422,14,34,1,29,
422,14,105,1,46,
422,14,106,1,4,
422,14,189,1,1,
422,14,237,1,16,
422,14,240,1,22,
422,14,300,1,2,
422,14,330,1,37,
422,14,352,1,7,
422,14,426,1,11,
423,14,34,1,29,
423,14,105,1,54,
423,14,106,1,1,3
423,14,106,1,4,
423,14,189,1,1,1
423,14,237,1,16,
423,14,240,1,22,
423,14,300,1,1,2
423,14,300,1,2,
423,14,330,1,41,
423,14,352,1,1,4
423,14,352,1,7,
423,14,426,1,11,
424,14,28,1,1,3
424,14,28,1,4,
424,14,39,1,1,2
424,14,97,1,29,
424,14,103,1,25,
424,14,129,1,22,
424,14,154,1,18,
424,14,226,1,11,
424,14,310,1,1,4
424,14,310,1,8,
424,14,321,1,15,
424,14,374,1,36,
424,14,387,1,43,
424,14,417,1,39,
424,14,458,1,32,
425,14,16,1,8,
425,14,107,1,1,2
425,14,116,1,13,
425,14,132,1,1,1
425,14,133,1,40,
425,14,153,1,50,
425,14,226,1,44,
425,14,247,1,36,
425,14,254,1,25,
425,14,255,1,32,2
425,14,256,1,32,1
425,14,310,1,4,
425,14,371,1,16,
425,14,466,1,20,
425,14,506,1,27,
426,14,16,1,1,4
426,14,16,1,8,
426,14,107,1,1,2
426,14,116,1,13,
426,14,132,1,1,1
426,14,133,1,46,
426,14,153,1,60,
426,14,226,1,52,
426,14,247,1,40,
426,14,254,1,25,
426,14,255,1,34,2
426,14,256,1,34,1
426,14,310,1,1,3
426,14,310,1,4,
426,14,371,1,16,
426,14,466,1,20,
426,14,506,1,27,
427,14,1,1,1,2
427,14,26,1,23,
427,14,97,1,33,
427,14,98,1,16,
427,14,111,1,1,3
427,14,146,1,36,
427,14,150,1,1,1
427,14,193,1,1,4
427,14,203,1,6,
427,14,204,1,46,
427,14,218,1,13,
427,14,226,1,26,
427,14,340,1,56,
427,14,361,1,63,
427,14,494,1,53,
427,14,495,1,43,
428,14,1,1,1,4
428,14,26,1,23,
428,14,97,1,33,
428,14,98,1,16,
428,14,111,1,1,5
428,14,146,1,36,
428,14,150,1,1,3
428,14,193,1,1,6
428,14,203,1,6,
428,14,204,1,46,
428,14,216,1,13,
428,14,226,1,26,
428,14,243,1,1,1
428,14,277,1,1,2
428,14,340,1,56,
428,14,361,1,63,
428,14,494,1,53,
428,14,495,1,43,
429,14,45,1,1,3
429,14,149,1,1,4
429,14,180,1,1,5
429,14,310,1,1,6
429,14,345,1,1,2
429,14,381,1,1,1
430,14,17,1,1,4
430,14,114,1,1,3
430,14,207,1,25,
430,14,228,1,1,2
430,14,310,1,1,1
430,14,399,1,75,
430,14,400,1,55,
430,14,417,1,35,
430,14,492,1,45,
430,14,511,1,65,
431,14,45,1,8,
431,14,95,1,13,
431,14,154,1,20,
431,14,163,1,37,
431,14,185,1,17,
431,14,204,1,25,
431,14,213,1,44,
431,14,252,1,1,
431,14,274,1,29,
431,14,389,1,41,
431,14,445,1,32,
431,14,468,1,48,
432,14,34,1,45,
432,14,45,1,1,3
432,14,45,1,8,
432,14,95,1,13,
432,14,154,1,20,
432,14,163,1,37,
432,14,185,1,17,
432,14,204,1,25,
432,14,207,1,38,
432,14,213,1,52,
432,14,252,1,1,1
432,14,274,1,29,
432,14,445,1,32,
432,14,468,1,60,
433,14,35,1,1,
433,14,45,1,6,
433,14,93,1,14,
433,14,253,1,17,
433,14,310,1,9,
433,14,387,1,22,
433,14,494,1,25,
434,14,92,1,27,
434,14,103,1,7,
434,14,108,1,14,
434,14,116,1,1,2
434,14,139,1,4,
434,14,153,1,49,
434,14,154,1,10,
434,14,163,1,22,
434,14,262,1,43,
434,14,364,1,18,
434,14,400,1,37,
434,14,491,1,32,
435,14,53,1,34,
435,14,92,1,27,
435,14,103,1,7,
435,14,108,1,14,
435,14,116,1,1,2
435,14,139,1,1,3
435,14,139,1,4,
435,14,153,1,61,
435,14,154,1,10,
435,14,163,1,22,
435,14,262,1,51,
435,14,364,1,18,
435,14,400,1,41,
435,14,491,1,32,
436,14,33,1,1,1
436,14,93,1,1,2
436,14,95,1,5,
436,14,109,1,11,
436,14,149,1,15,
436,14,185,1,21,
436,14,219,1,25,
436,14,248,1,29,
436,14,286,1,9,
436,14,319,1,31,
436,14,326,1,39,
436,14,334,1,19,
436,14,360,1,35,
436,14,371,1,41,
436,14,377,1,45,
436,14,484,1,49,
437,14,33,1,1,3
437,14,93,1,1,4
437,14,95,1,1,5
437,14,95,1,5,
437,14,109,1,11,
437,14,149,1,15,
437,14,185,1,21,
437,14,219,1,25,
437,14,240,1,1,2
437,14,241,1,1,1
437,14,248,1,29,
437,14,286,1,1,6
437,14,286,1,9,
437,14,319,1,31,
437,14,326,1,42,
437,14,334,1,19,
437,14,335,1,33,
437,14,360,1,36,
437,14,371,1,46,
437,14,377,1,52,
437,14,484,1,58,
